customer_id,first_name,last_name,email,city,region,signup_date,loyalty_tier,acquisition_channel
C019671,Casey,Lee,casey.lee19671@example.com,Nashville,South,2023-12-31,,Social
C015429,Drew,Adams,drew.adams15429@example.com,Pittsburgh,Northeast,2022-10-20,Gold,Social
C013545,Parker,Johnson,parker.johnson13545@example.com,Minneapolis,Midwest,2021-11-25,,Social
C005046,Morgan,Turner,morgan.turner5046@example.com,Columbus,Midwest,2024-07-11,Silver,Social
C005187,Drew,Turner,drew.turner5187@example.com,Dallas,South,2021-07-14,,Paid Search
C026483,Quinn,Lee,quinn.lee26483@example.com,Dallas,South,2022-05-24,Gold,Paid Search
C028418,Riley,Hughes,riley.hughes28418@example.com,Boston,Northeast,2021-01-25,,Paid Search
C028990,Alex,Chen,alex.chen28990@example.com,Charlotte,South,2021-10-23,,Retail Store
C007582,Parker,Martinez,parker.martinez7582@example.com,Nashville,South,2023-07-24,Gold,Referral
C006484,Avery,Kim,avery.kim6484@example.com,Pittsburgh,Northeast,2023-01-04,Gold,Referral
C026475,Quinn,Davis,quinn.davis26475@example.com,Austin,South,2024-12-22,,Referral
C021354,Parker,Garcia,parker.garcia21354@example.com,Portland,West,2024-12-04,,Referral
C008410,Avery,Garcia,avery.garcia8410@example.com,Providence,Northeast,2021-11-25,Silver,Paid Search
C000047,Jordan,Johnson,jordan.johnson47@example.com,Chicago,Midwest,2022-08-08,Gold,Social
C015618,Emerson,Turner,emerson.turner15618@example.com,Pittsburgh,Northeast,2024-02-19,Gold,Referral
C018969,Riley,Turner,riley.turner18969@example.com,Minneapolis,Midwest,2021-04-26,Platinum,Paid Search
C014306,Cameron,Smith,cameron.smith14306@example.com,Nashville,South,2025-03-18,,Social
C010190,Avery,Smith,avery.smith10190@example.com,Detroit,Midwest,2024-05-02,Silver,Social
C029000,Cameron,Smith,cameron.smith29000@example.com,Phoenix,West,2022-11-08,,Retail Store
C029418,Cameron,Johnson,cameron.johnson29418@example.com,Columbus,Midwest,2024-04-29,Silver,Paid Search
C017384,Morgan,Brooks,morgan.brooks17384@example.com,Minneapolis,Midwest,2023-10-28,Silver,Paid Search
C003580,Kai,Johnson,kai.johnson3580@example.com,Pittsburgh,Northeast,2022-12-28,,Organic
C027095,Taylor,Garcia,taylor.garcia27095@example.com,New York,Northeast,2022-05-01,Gold,Organic
C012284,Casey,Hughes,casey.hughes12284@example.com,Phoenix,West,2021-09-06,Silver,Social
C017093,Avery,Turner,avery.turner17093@example.com,Atlanta,South,2022-04-06,,Paid Search
C010203,Cameron,Hughes,cameron.hughes10203@example.com,Dallas,South,2021-07-23,Silver,Retail Store
C029747,Morgan,Martinez,morgan.martinez29747@example.com,Seattle,West,2024-10-20,Silver,Social
C010466,Taylor,Adams,taylor.adams10466@example.com,Phoenix,West,2023-12-13,,Referral
C026028,Quinn,Hughes,quinn.hughes26028@example.com,Dallas,South,2024-09-08,Gold,Social
C023067,Quinn,Johnson,quinn.johnson23067@example.com,Boston,Northeast,2025-03-08,Silver,Referral
C025229,Sam,Hughes,sam.hughes25229@example.com,Indianapolis,Midwest,2022-03-03,,Organic
C017167,Riley,Hughes,riley.hughes17167@example.com,Phoenix,West,2021-03-26,,Organic
C029723,Kai,Brooks,kai.brooks29723@example.com,Boston,Northeast,2024-05-05,,Retail Store
C000244,Parker,Lee,parker.lee244@example.com,Indianapolis,Midwest,2022-01-20,Gold,Retail Store
C029273,Casey,Davis,casey.davis29273@example.com,Denver,West,2025-09-14,,Paid Search
C024742,Parker,Turner,parker.turner24742@example.com,Columbus,Midwest,2021-03-23,,Paid Search
C017117,Cameron,Smith,cameron.smith17117@example.com,Columbus,Midwest,2025-01-31,,Paid Search
C011445,Kai,Adams,kai.adams11445@example.com,Seattle,West,2021-02-05,Silver,Retail Store
C022749,Cameron,Chen,cameron.chen22749@example.com,Portland,West,2023-04-09,,Retail Store
C004422,Jordan,Chen,jordan.chen4422@example.com,Philadelphia,Northeast,2025-02-28,Silver,Organic
C002951,Riley,Johnson,riley.johnson2951@example.com,Portland,West,2025-08-02,,Retail Store
C024809,Drew,Turner,drew.turner24809@example.com,Chicago,Midwest,2021-06-28,,Retail Store
C004029,Morgan,Kim,morgan.kim4029@example.com,Dallas,South,2025-02-10,Silver,Organic
C024576,Casey,Patel,casey.patel24576@example.com,Denver,West,2021-05-07,Gold,Retail Store
C001662,Parker,Smith,parker.smith1662@example.com,Chicago,Midwest,2024-07-14,,Paid Search
C017958,Morgan,Garcia,morgan.garcia17958@example.com,Columbus,Midwest,2022-09-01,Platinum,Social
C024782,Jordan,Chen,jordan.chen24782@example.com,Philadelphia,Northeast,2024-01-14,Silver,Paid Search
C016994,Alex,Patel,alex.patel16994@example.com,Detroit,Midwest,2025-07-19,,Social
C014688,Casey,Smith,casey.smith14688@example.com,Boston,Northeast,2024-08-08,,Referral
C020800,Taylor,Rivera,taylor.rivera20800@example.com,Charlotte,South,2021-08-14,,Retail Store
C024647,Avery,Davis,avery.davis24647@example.com,Portland,West,2023-12-14,Gold,Referral
C015288,Morgan,Rivera,morgan.rivera15288@example.com,Phoenix,West,2025-08-12,,Paid Search
C010125,Cameron,Chen,cameron.chen10125@example.com,Boston,Northeast,2022-05-18,,Organic
C012229,Cameron,Martinez,cameron.martinez12229@example.com,Austin,South,2022-12-01,Platinum,Organic
C007476,Alex,Brooks,alex.brooks7476@example.com,Minneapolis,Midwest,2025-10-19,Silver,Paid Search
C005805,Casey,Turner,casey.turner5805@example.com,Charlotte,South,2021-01-24,,Organic
C003711,Riley,Rivera,riley.rivera3711@example.com,Dallas,South,2022-05-17,,Organic
C024103,Emerson,Johnson,emerson.johnson24103@example.com,Philadelphia,Northeast,2022-02-10,Gold,Social
C003032,Sam,Smith,sam.smith3032@example.com,Philadelphia,Northeast,2021-05-07,,Paid Search
C001938,Kai,Davis,kai.davis1938@example.com,Columbus,Midwest,2021-03-08,,Retail Store
C005454,Riley,Rivera,riley.rivera5454@example.com,Dallas,South,2023-04-12,,Organic
C007999,Kai,Turner,kai.turner7999@example.com,Chicago,Midwest,2025-04-10,Silver,Organic
C025180,Sam,Garcia,sam.garcia25180@example.com,Providence,Northeast,2024-09-07,Platinum,Social
C017776,Kai,Rivera,kai.rivera17776@example.com,Austin,South,2022-11-21,,Referral
C029517,Casey,Patel,casey.patel29517@example.com,Minneapolis,Midwest,2024-04-14,,Paid Search
C029659,Cameron,Brooks,cameron.brooks29659@example.com,Portland,West,2023-11-02,,Organic
C026454,Riley,Smith,riley.smith26454@example.com,Dallas,South,2023-05-27,,Paid Search
C021483,Taylor,Adams,taylor.adams21483@example.com,Pittsburgh,Northeast,2022-11-29,,Organic
C010856,Kai,Martinez,kai.martinez10856@example.com,Charlotte,South,2023-03-19, gold ,Retail Store
C028235,Jordan,Brooks,jordan.brooks28235@example.com,Charlotte,South,2024-11-17,Gold,Social
C010040,Avery,Kim,avery.kim10040@example.com,Atlanta,South,2024-06-13,Gold,Paid Search
C001283,Emerson,Chen,emerson.chen1283@example.com,Denver,West,2023-12-19,,Paid Search
C015462,Kai,Chen,kai.chen15462@example.com,Minneapolis,Midwest,2023-01-27,Silver,Paid Search
C004352,Alex,Lee,alex.lee4352@example.com,Detroit,Midwest,2024-06-09,Silver,Retail Store
C007648,Morgan,Davis,morgan.davis7648@example.com,Portland,West,2023-01-20,,Retail Store
C026256,Jordan,Kim,jordan.kim26256@example.com,New York,Northeast,2025-06-11,,Retail Store
C003844,Kai,Turner,kai.turner3844@example.com,Atlanta,South,2025-01-02,,Organic
C021784,Taylor,Lee,taylor.lee21784@example.com,Chicago,Midwest,2024-12-23,Silver,Social
C005825,Drew,Brooks,drew.brooks5825@example.com,Seattle,West,2021-04-29,Silver,Referral
C021131,Alex,Garcia,alex.garcia21131@example.com,Charlotte,South,2022-07-06,Gold,Paid Search
C012591,Taylor,Lee,taylor.lee12591@example.com,Phoenix,West,2022-11-04,Gold,Organic
C005116,Morgan,Chen,morgan.chen5116@example.com,Boston,Northeast,2023-10-23,,Organic
C013587,Quinn,Chen,quinn.chen13587@example.com,Nashville,South,2021-05-01,Gold,Retail Store
C022561,Sam,Davis,sam.davis22561@example.com,Denver,West,2022-02-06,Silver,Retail Store
C007574,Sam,Brooks,sam.brooks7574@example.com,Providence,Northeast,2022-01-30,,Organic
C017522,Taylor,Brooks,taylor.brooks17522@example.com,Providence,Northeast,2024-10-25,,Referral
C007614,Riley,Turner,riley.turner7614@example.com,Denver,West,2024-09-06,,Organic
C011292,Parker,Lee,parker.lee11292@example.com,Portland,West,2021-04-23,Silver,Referral
C018427,Parker,Hughes,parker.hughes18427@example.com,Charlotte,South,2025-01-03,,Social
C019960,Drew,Patel,drew.patel19960@example.com,Austin,South,2021-10-30,,Paid Search
C016557,Riley,Brooks,riley.brooks16557@example.com,Atlanta,South,2022-05-31,,Retail Store
C012703,Morgan,Lee,morgan.lee12703@example.com,Nashville,South,2021-07-16,,Organic
C011062,Jordan,Adams,jordan.adams11062@example.com,Minneapolis,Midwest,2024-01-29,,Organic
C006146,Kai,Rivera,kai.rivera6146@example.com,Phoenix,West,2025-02-20,,Organic
C011283,Taylor,Garcia,taylor.garcia11283@example.com,Denver,West,2023-11-22,Gold,Social
C004373,Casey,Hughes,casey.hughes4373@example.com,Indianapolis,Midwest,2021-11-22,Silver,Retail Store
C009876,Avery,Kim,avery.kim9876@example.com,Indianapolis,Midwest,2021-01-21,,Paid Search
C019296,Quinn,Patel,quinn.patel19296@example.com,Philadelphia,Northeast,2024-01-05,,Retail Store
C025289,Casey,Hughes,casey.hughes25289@example.com,Atlanta,South,2024-12-05,Gold,Social
C023792,Avery,Lee,avery.lee23792@example.com,Nashville,South,2021-09-06,Silver,Retail Store
C023668,Morgan,Patel,morgan.patel23668@example.com,Charlotte,South,2024-04-20,,Paid Search
C005283,Quinn,Smith,quinn.smith5283@example.com,Los Angeles,West,2023-11-29,,Social
C005215,Sam,Patel,sam.patel5215@example.com,Denver,West,2023-11-25,,Paid Search
C000053,Sam,Brooks,sam.brooks53@example.com,Nashville,South,2023-07-09,Silver,Retail Store
C019356,Jordan,Lee,jordan.lee19356@example.com,Los Angeles,West,2023-06-17,,Retail Store
C017445,Avery,Adams,avery.adams17445@example.com,Columbus,Midwest,2025-01-01,Silver,Paid Search
C003354,Sam,Turner,sam.turner3354@example.com,Austin,South,2025-05-05,Silver,Social
C024972,Avery,Smith,avery.smith24972@example.com,Dallas,South,2022-10-12,Silver,Retail Store
C025104,Parker,Garcia,parker.garcia25104@example.com,Phoenix,West,2025-07-11,Silver,Retail Store
C023335,Riley,Kim,riley.kim23335@example.com,Atlanta,South,2025-02-08,Gold,Retail Store
C018755,Quinn,Smith,quinn.smith18755@example.com,Providence,Northeast,2023-04-25,Platinum,Retail Store
C026788,Sam,Garcia,sam.garcia26788@example.com,Providence,Northeast,2022-02-23,Gold,Organic
C014447,Avery,Martinez,avery.martinez14447@example.com,Atlanta,South,2023-10-29,,Social
C017320,Sam,Adams,sam.adams17320@example.com,Indianapolis,Midwest,2023-07-14,Silver,Organic
C019978,Quinn,Adams,quinn.adams19978@example.com,Dallas,South,2022-12-20,,Referral
C006789,Kai,Adams,kai.adams6789@example.com,Phoenix,West,2024-07-26,Silver,Referral
C010009,Cameron,Rivera,cameron.rivera10009@example.com,Philadelphia,Northeast,2022-11-22,,Organic
C001599,Drew,Johnson,drew.johnson1599@example.com,Chicago,Midwest,2023-12-12,,Organic
C021991,Casey,Brooks,casey.brooks21991@example.com,Nashville,South,2023-04-29,Gold,Retail Store
C005728,Alex,Lee,alex.lee5728@example.com,Austin,South,2022-09-08,,Organic
C000211,Morgan,Chen,morgan.chen211@example.com,Los Angeles,West,2023-07-21,,Paid Search
C012012,Cameron,Turner,cameron.turner12012@example.com,Boston,Northeast,2023-06-27,,Social
C023503,Drew,Davis,drew.davis23503@example.com,Charlotte,South,2022-04-23,Silver,Organic
C024460,Quinn,Garcia,quinn.garcia24460@example.com,Portland,West,2023-02-21,Gold,Organic
C019176,Drew,Brooks,drew.brooks19176@example.com,Denver,West,2021-08-13,Gold,Organic
C002141,Drew,Rivera,drew.rivera2141@example.com,Philadelphia,Northeast,2021-02-06,,Organic
C004304,Kai,Turner,kai.turner4304@example.com,New York,Northeast,2024-04-24,Silver,Organic
C011454,Jordan,Adams,jordan.adams11454@example.com,New York,Northeast,2024-04-24,Gold,Paid Search
C014576,Taylor,Turner,taylor.turner14576@example.com,Indianapolis,Midwest,2024-09-01,,Organic
C006396,Drew,Smith,drew.smith6396@example.com,Indianapolis,Midwest,2024-03-28,Platinum,Retail Store
C010386,Kai,Hughes,kai.hughes10386@example.com,Columbus,Midwest,2022-06-05,Gold,Paid Search
C022569,Taylor,Garcia,taylor.garcia22569@example.com,Boston,Northeast,2023-04-07,,Social
C014754,Avery,Garcia,avery.garcia14754@example.com,Denver,West,2025-10-11,,Referral
C024076,Emerson,Garcia,emerson.garcia24076@example.com,Dallas,South,2024-10-31,Silver,Paid Search
C017787,Alex,Chen,alex.chen17787@example.com,Chicago,Midwest,2022-04-18,,Referral
C014404,Morgan,Martinez,morgan.martinez14404@example.com,Charlotte,South,2022-06-01,,Retail Store
C000502,Alex,Davis,alex.davis502@example.com,Los Angeles,West,2022-07-11,Silver,Paid Search
C023010,Kai,Davis,kai.davis23010@example.com,Los Angeles,West,2023-04-20,Silver,Social
C016993,Quinn,Lee,quinn.lee16993@example.com,Dallas,South,2025-10-28,Gold,Social
C012543,Drew,Rivera,drew.rivera12543@example.com,Portland,West,2021-07-07,,Retail Store
C016419,Cameron,Adams,cameron.adams16419@example.com,Columbus,Midwest,2025-06-18,,Paid Search
C027951,Parker,Lee,parker.lee27951@example.com,Los Angeles,West,2024-05-26,,Paid Search
C017006,Jordan,Chen,jordan.chen17006@example.com,Charlotte,South,2025-07-13,,Social
C009988,Riley,Kim,riley.kim9988@example.com,Dallas,South,2024-01-01,,Paid Search
C026915,Alex,Lee,alex.lee26915@example.com,Denver,West,2023-10-11,,Organic
C016651,Parker,Rivera,parker.rivera16651@example.com,Dallas,South,2022-09-08,Silver,Organic
C017928,Kai,Johnson,kai.johnson17928@example.com,Atlanta,South,2025-03-07,Silver,Retail Store
C008714,Avery,Martinez,avery.martinez8714@example.com,Austin,South,2021-02-23,,Retail Store
C029124,Cameron,Hughes,cameron.hughes29124@example.com,Atlanta,South,2024-08-05,Platinum,Social
C019982,Casey,Brooks,casey.brooks19982@example.com,Nashville,South,2025-04-29,,Paid Search
C010060,Riley,Smith,riley.smith10060@example.com,Providence,Northeast,2023-09-30,Silver,Social
C007452,Quinn,Johnson,quinn.johnson7452@example.com,Atlanta,South,2024-12-22,,Retail Store
C026457,Quinn,Smith,quinn.smith26457@example.com,New York,Northeast,2025-08-14,,Social
C024408,Sam,Lee,sam.lee24408@example.com,Phoenix,West,2024-06-07,Gold,Referral
C009321,Quinn,Brooks,quinn.brooks9321@example.com,Philadelphia,Northeast,2023-02-24,,Organic
C021369,Quinn,Lee,quinn.lee21369@example.com,Phoenix,West,2022-05-15,Silver,Organic
C004914,Alex,Patel,alex.patel4914@example.com,Chicago,Midwest,2021-04-15,Silver,Retail Store
C019508,Drew,Brooks,drew.brooks19508@example.com,Providence,Northeast,2025-10-30,,Retail Store
C024241,Casey,Brooks,casey.brooks24241@example.com,Denver,West,2023-06-24,,Organic
C006224,Emerson,Brooks,emerson.brooks6224@example.com,Atlanta,South,2024-10-15,Silver,Paid Search
C005237,Riley,Lee,riley.lee5237@example.com,Pittsburgh,Northeast,2022-07-09,Gold,Social
C029732,Emerson,Garcia,emerson.garcia29732@example.com,Providence,Northeast,2024-03-19,,Organic
C018732,Taylor,Martinez,taylor.martinez18732@example.com,Dallas,South,2022-09-02,Gold,Organic
C004121,Emerson,Adams,emerson.adams4121@example.com,Pittsburgh,Northeast,2025-05-13,Silver,Retail Store
C029357,Alex,Turner,alex.turner29357@example.com,Chicago,Midwest,2022-08-02,Silver,Organic
C028916,Emerson,Turner,emerson.turner28916@example.com,Portland,West,2025-03-04,,Organic
C005658,Casey,Davis,casey.davis5658@example.com,Minneapolis,Midwest,2023-09-11,,Social
C003194,Riley,Brooks,riley.brooks3194@example.com,Los Angeles,West,2021-04-15,Silver,Organic
C021291,Drew,Martinez,drew.martinez21291@example.com,Nashville,South,2021-09-21,Gold,Paid Search
C024522,Cameron,Davis,cameron.davis24522@example.com,Los Angeles,West,2022-05-05,,Paid Search
C003163,Jordan,Chen,jordan.chen3163@example.com,Phoenix,West,2024-12-05,,Organic
C011968,Casey,Kim,casey.kim11968@example.com,Minneapolis,Midwest,2024-12-12,,Retail Store
C008942,Kai,Rivera,kai.rivera8942@example.com,Chicago,Midwest,2024-02-20,Gold,Social
C011190,Casey,Turner,casey.turner11190@example.com,Austin,South,2023-03-18,Gold,Retail Store
C026146,Emerson,Turner,emerson.turner26146@example.com,Chicago,Midwest,2025-04-20,Silver,Paid Search
C012918,Alex,Rivera,alex.rivera12918@example.com,Charlotte,South,2025-11-06,Platinum,Referral
C001739,Parker,Garcia,parker.garcia1739@example.com,Boston,Northeast,2024-06-16,,Referral
C014009,Sam,Turner,sam.turner14009@example.com,Charlotte,South,2023-01-09,,Organic
C008619,Jordan,Patel,jordan.patel8619@example.com,Charlotte,South,2022-03-15,Silver,Social
C013163,Cameron,Martinez,cameron.martinez13163@example.com,Pittsburgh,Northeast,2025-09-02,Silver,Organic
C011316,Drew,Hughes,drew.hughes11316@example.com,Columbus,Midwest,2021-01-25,Gold,Social
C009699,Parker,Lee,parker.lee9699@example.com,Dallas,South,2023-02-21,Silver,Social
C020834,Cameron,Davis,cameron.davis20834@example.com,Austin,South,2022-03-13,Silver,Retail Store
C019473,Cameron,Adams,cameron.adams19473@example.com,Atlanta,South,2021-05-23,Silver,Social
C013886,Alex,Kim,alex.kim13886@example.com,Los Angeles,West,2023-07-31,Gold,Retail Store
C010063,Jordan,Rivera,jordan.rivera10063@example.com,Seattle,West,2025-11-13,,Organic
C011914,Jordan,Kim,jordan.kim11914@example.com,Pittsburgh,Northeast,2023-04-12,Silver,Referral
C029238,Morgan,Rivera,morgan.rivera29238@example.com,Columbus,Midwest,2022-02-15,Platinum,Organic
C025240,Cameron,Smith,cameron.smith25240@example.com,Pittsburgh,Northeast,2024-06-12,,Social
C029788,Riley,Garcia,riley.garcia29788@example.com,Pittsburgh,Northeast,2022-03-03,Platinum,Retail Store
C014898,Taylor,Garcia,taylor.garcia14898@example.com,Denver,West,2025-09-13,,Retail Store
C009873,Alex,Kim,alex.kim9873@example.com,Boston,Northeast,2022-09-25,Gold,Retail Store
C019807,Jordan,Chen,jordan.chen19807@example.com,Denver,West,2021-12-01,,Social
C009402,Jordan,Martinez,jordan.martinez9402@example.com,Phoenix,West,2022-03-27,,Organic
C006949,Quinn,Brooks,quinn.brooks6949@example.com,Columbus,Midwest,2025-11-14,,Paid Search
C024376,Riley,Chen,riley.chen24376@example.com,Philadelphia,Northeast,2023-05-03,Silver,Organic
C028009,Jordan,Kim,jordan.kim28009@example.com,Indianapolis,Midwest,2025-10-12,Silver,Organic
C012403,Jordan,Adams,jordan.adams12403@example.com,Columbus,Midwest,2025-04-22,,Retail Store
C007654,Alex,Adams,alex.adams7654@example.com,Columbus,Midwest,2023-01-08,,Paid Search
C028676,Alex,Garcia,alex.garcia28676@example.com,Columbus,Midwest,2022-12-06,,Paid Search
C026388,Sam,Lee,sam.lee26388@example.com,Philadelphia,Northeast,2022-08-28,,Social
C002961,Cameron,Patel,cameron.patel2961@example.com,Chicago,Midwest,2022-03-09,,Social
C006434,Avery,Turner,avery.turner6434@example.com,Indianapolis,Midwest,2022-04-26,Gold,Referral
C018725,Cameron,Hughes,cameron.hughes18725@example.com,Phoenix,West,2025-05-26,,Organic
C020283,Quinn,Martinez,quinn.martinez20283@example.com,Dallas,South,2024-10-18,Silver,Social
C007210,Emerson,Rivera,emerson.rivera7210@example.com,Austin,South,2024-06-25,Silver,Referral
C013316,Parker,Turner,parker.turner13316@example.com,Boston,Northeast,2023-09-11,,Paid Search
C023589,Jordan,Johnson,jordan.johnson23589@example.com,Providence,Northeast,2022-11-12,Silver,Retail Store
C003830,Cameron,Patel,cameron.patel3830@example.com,Chicago,Midwest,2021-02-18,Silver,Organic
C002843,Morgan,Johnson,morgan.johnson2843@example.com,Indianapolis,Midwest,2023-10-19,,Retail Store
C003054,Avery,Hughes,avery.hughes3054@example.com,New York,Northeast,2024-10-27,,Social
C006731,Taylor,Lee,taylor.lee6731@example.com,Denver,West,2022-07-19,,Paid Search
C011512,Quinn,Davis,quinn.davis11512@example.com,Detroit,Midwest,2021-11-29,,Paid Search
C013062,Avery,Martinez,avery.martinez13062@example.com,New York,Northeast,2021-10-06,Silver,Paid Search
C017548,Riley,Martinez,riley.martinez17548@example.com,Phoenix,West,2022-05-18,Gold,Retail Store
C025748,Sam,Chen,sam.chen25748@example.com,Seattle,West,2021-05-05,,Paid Search
C012260,Avery,Turner,avery.turner12260@example.com,New York,Northeast,2021-09-28,,Social
C009085,Kai,Davis,kai.davis9085@example.com,Boston,Northeast,2023-04-01,,Social
C015054,Alex,Adams,alex.adams15054@example.com,Austin,South,2022-07-23,,Social
C015031,Riley,Patel,riley.patel15031@example.com,Charlotte,South,2023-03-30,,Social
C011629,Riley,Brooks,riley.brooks11629@example.com,Pittsburgh,Northeast,2022-11-05,,Referral
C017898,Casey,Lee,casey.lee17898@example.com,Philadelphia,Northeast,2022-05-05,Gold,Organic
C015839,Parker,Davis,parker.davis15839@example.com,Providence,Northeast,2022-04-28,Silver,Organic
C027651,Morgan,Patel,morgan.patel27651@example.com,Seattle,West,2022-04-10,Gold,Organic
C008659,Quinn,Patel,quinn.patel8659@example.com,Charlotte,South,2023-05-02,Gold,Paid Search
C003428,Kai,Smith,kai.smith3428@example.com,Dallas,South,2025-07-27,Platinum,Referral
C014005,Cameron,Garcia,cameron.garcia14005@example.com,Los Angeles,West,2025-06-26,,Referral
C015738,Casey,Turner,casey.turner15738@example.com,Atlanta,South,2022-05-08,,Referral
C014836,Avery,Davis,avery.davis14836@example.com,Portland,West,2021-03-01,Gold,Paid Search
C026572,Cameron,Brooks,cameron.brooks26572@example.com,Austin,South,2024-09-22,,Organic
C027449,Alex,Hughes,alex.hughes27449@example.com,Austin,South,2021-05-12,Silver,Paid Search
C020986,Drew,Hughes,drew.hughes20986@example.com,Charlotte,South,2022-06-10,Silver,Retail Store
C003173,Morgan,Martinez,morgan.martinez3173@example.com,Austin,South,2021-12-30,Silver,Social
C025474,Drew,Adams,drew.adams25474@example.com,Charlotte,South,2025-10-27,Silver,Organic
C028654,Avery,Johnson,avery.johnson28654@example.com,Boston,Northeast,2024-08-03,,Referral
C009170,Alex,Brooks,alex.brooks9170@example.com,Philadelphia,Northeast,2021-11-25,Silver,Referral
C003930,Parker,Lee,parker.lee3930@example.com,Dallas,South,2023-11-24,Silver,Paid Search
C016834,Parker,Patel,parker.patel16834@example.com,Charlotte,South,2021-03-07,Silver,Retail Store
C006249,Kai,Johnson,kai.johnson6249@example.com,Chicago,Midwest,2024-12-25,,Organic
C018598,Cameron,Hughes,cameron.hughes18598@example.com,Boston,Northeast,2025-05-09,Silver,Retail Store
C002062,Kai,Adams,kai.adams2062@example.com,Charlotte,South,2025-10-28,,Social
C002565,Parker,Rivera,parker.rivera2565@example.com,Seattle,west,2025-08-22,,Paid Search
C023787,Avery,Chen,avery.chen23787@example.com,Boston,Northeast,2025-09-13,,Organic
C014406,Taylor,Patel,taylor.patel14406@example.com,Chicago,Midwest,2024-11-01,,Organic
C017247,Alex,Adams,alex.adams17247@example.com,Indianapolis,Midwest,2021-02-27,Silver,Retail Store
C029428,Sam,Rivera,sam.rivera29428@example.com,Minneapolis,Midwest,2021-06-08,Silver,Organic
C023833,Casey,Kim,casey.kim23833@example.com,Nashville,South,2025-07-01,,Social
C001967,Morgan,Turner,morgan.turner1967@example.com,Austin,South,2024-06-26,Gold,Retail Store
C023091,Kai,Brooks,kai.brooks23091@example.com,Columbus,Midwest,2024-07-30,,Organic
C021314,Cameron,Patel,cameron.patel21314@example.com,Providence,Northeast,2021-03-24,,Referral
C005097,Cameron,Rivera,cameron.rivera5097@example.com,Columbus,Midwest,2024-08-22,,Organic
C002901,Parker,Patel,parker.patel2901@example.com,New York,Northeast,2021-04-15,Silver,Referral
C001691,Kai,Davis,kai.davis1691@example.com,Detroit,Midwest,2021-02-02,Silver,Organic
C018522,Parker,Turner,parker.turner18522@example.com,Pittsburgh,Northeast,2021-04-20,Silver,Retail Store
C004414,Morgan,Brooks,morgan.brooks4414@example.com,Nashville,South,2025-02-03,Gold,Retail Store
C000507,Cameron,Smith,cameron.smith507@example.com,Detroit,Midwest,2023-10-24,,Organic
C002044,Taylor,Turner,taylor.turner2044@example.com,Atlanta,South,2021-11-05,,Referral
C019591,Jordan,Garcia,jordan.garcia19591@example.com,Atlanta,South,2024-03-31,Gold,Social
C023168,Morgan,Chen,morgan.chen23168@example.com,Detroit,Midwest,2025-10-10,Silver,Paid Search
C016720,Alex,Davis,alex.davis16720@example.com,Charlotte,South,2021-01-23,,Organic
C017496,Jordan,Smith,jordan.smith17496@example.com,Boston,Northeast,2022-12-27,,Paid Search
C011289,Kai,Rivera,kai.rivera11289@example.com,Denver,West,2025-06-23,,Organic
C006405,Casey,Smith,casey.smith6405@example.com,Nashville,South,2022-04-21,Gold,Organic
C026639,Drew,Chen,drew.chen26639@example.com,Providence,Northeast,2023-05-22,Silver,Retail Store
C024075,Cameron,Patel,cameron.patel24075@example.com,Dallas,South,2024-02-16,Silver,Paid Search
C015421,Morgan,Johnson,morgan.johnson15421@example.com,Charlotte,South,2023-06-04,Silver,Paid Search
C006187,Taylor,Adams,taylor.adams6187@example.com,Columbus,Midwest,2021-07-01,Silver,Organic
C021821,Alex,Kim,alex.kim21821@example.com,Atlanta,South,2022-10-21,,Referral
C010644,Emerson,Martinez,emerson.martinez10644@example.com,Minneapolis,Midwest,2023-11-08,Gold,Paid Search
C018981,Sam,Adams,sam.adams18981@example.com,Seattle,West,2023-12-31,Silver,Referral
C020318,Cameron,Johnson,cameron.johnson20318@example.com,Dallas,South,2022-03-27,,Referral
C026759,Drew,Rivera,drew.rivera26759@example.com,Denver,West,2022-07-16,Silver,Social
C007787,Jordan,Hughes,jordan.hughes7787@example.com,Denver,West,2021-08-13,Silver,Paid Search
C020823,Morgan,Johnson,morgan.johnson20823@example.com,Los Angeles,West,2025-04-23,,Paid Search
C029039,Sam,Patel,sam.patel29039@example.com,Denver,West,2024-04-05,Silver,Retail Store
C013996,Casey,Turner,casey.turner13996@example.com,Minneapolis,Midwest,2025-04-30,Gold,Paid Search
C001570,Avery,Chen,avery.chen1570@example.com,Los Angeles,West,2023-08-04,,Organic
C023309,Casey,Turner,casey.turner23309@example.com,Indianapolis,Midwest,2021-04-16,Gold,Paid Search
C024358,Sam,Martinez,sam.martinez24358@example.com,Detroit,Midwest,2023-08-23,Gold,Paid Search
C025311,Casey,Lee,casey.lee25311@example.com,Charlotte,South,2021-09-08,Silver,Paid Search
C016503,Casey,Brooks,casey.brooks16503@example.com,Indianapolis,Midwest,2022-05-15,Platinum,Referral
C028698,Sam,Smith,sam.smith28698@example.com,Columbus,Midwest,2022-10-27,,Social
C013067,Kai,Lee,kai.lee13067@example.com,Austin,South,2024-04-11,Silver,Referral
C011770,Drew,Hughes,drew.hughes11770@example.com,Phoenix,West,2021-02-15,,Referral
C022566,Sam,Turner,sam.turner22566@example.com,Philadelphia,Northeast,2025-10-17,Gold,Paid Search
C009713,Emerson,Smith,emerson.smith9713@example.com,Portland,West,2025-04-17,Silver,Social
C014875,Quinn,Johnson,quinn.johnson14875@example.com,Boston,Northeast,2022-05-22,,Paid Search
